,0
Team_ID,1610612739
Season,2019-20
FGM,"{'AVG': 40.292307692307695, 'STDEV': 4.204621998925249}"
FGA,"{'AVG': 87.92307692307692, 'STDEV': 6.47907133658948}"
FGP,"{'AVG': 0.45983076923076904, 'STDEV': 0.049804796841886004}"
FG3M,"{'AVG': 11.184615384615384, 'STDEV': 3.454581684572622}"
FG3A,"{'AVG': 31.846153846153847, 'STDEV': 5.956170039418077}"
FG3P,"{'AVG': 0.34784382642344003, 'STDEV': 0.078894484778969}"
FTM,"{'AVG': 15.123076923076923, 'STDEV': 5.672046842597069}"
FTA,"{'AVG': 19.93846153846154, 'STDEV': 19.93846153846154}"
FTP,"{'AVG': 0.7574000000000001, 'STDEV': 0.7574000000000001}"
OREB,"{'AVG': 10.830769230769231, 'STDEV': 3.074945277812023}"
DREB,"{'AVG': 33.41538461538462, 'STDEV': 5.422442679769388}"
REB,"{'AVG': 44.246153846153845, 'STDEV': 6.555128643929236}"
AST,"{'AVG': 23.076923076923077, 'STDEV': 4.871177001979643}"
BLK,"{'AVG': 3.246153846153846, 'STDEV': 2.10676565817405}"
TOV,"{'AVG': 15.723076923076922, 'STDEV': 4.5500950962167135}"
PF,"{'AVG': 18.276923076923076, 'STDEV': 3.612079094457288}"
