,0
Team_ID,1610612746
Season,2019-20
FGM,"{'AVG': 41.55555555555556, 'STDEV': 5.404455357867245}"
FGA,"{'AVG': 89.23611111111111, 'STDEV': 6.538064182545631}"
FGP,"{'AVG': 0.466541666666666, 'STDEV': 0.058131937720143}"
FG3M,"{'AVG': 12.430555555555555, 'STDEV': 3.895921988145448}"
FG3A,"{'AVG': 33.47222222222222, 'STDEV': 6.016344457058463}"
FG3P,"{'AVG': 0.369452363381681, 'STDEV': 0.088940077565653}"
FTM,"{'AVG': 20.805555555555557, 'STDEV': 6.310373504913794}"
FTA,"{'AVG': 26.305555555555557, 'STDEV': 26.305555555555557}"
FTP,"{'AVG': 0.7926527777777771, 'STDEV': 0.7926527777777771}"
OREB,"{'AVG': 10.652777777777779, 'STDEV': 3.440273990981}"
DREB,"{'AVG': 37, 'STDEV': 5.001408252386747}"
REB,"{'AVG': 47.65277777777778, 'STDEV': 6.472389293080984}"
AST,"{'AVG': 23.72222222222222, 'STDEV': 4.862104749777515}"
BLK,"{'AVG': 4.694444444444445, 'STDEV': 2.51552301222611}"
TOV,"{'AVG': 13.875, 'STDEV': 4.041814890075225}"
PF,"{'AVG': 22.13888888888889, 'STDEV': 4.52008212425567}"
