,0
Team_ID,1610612739
Season,2017-18
FGM,"{'AVG': 40.3780487804878, 'STDEV': 4.893029165797418}"
FGA,"{'AVG': 84.7560975609756, 'STDEV': 5.150958140787219}"
FGP,"{'AVG': 0.47723170731707304, 'STDEV': 0.056931255660868006}"
FG3M,"{'AVG': 11.963414634146341, 'STDEV': 3.447830314174227}"
FG3A,"{'AVG': 32.146341463414636, 'STDEV': 5.586849531214565}"
FG3P,"{'AVG': 0.3723811543252, 'STDEV': 0.089757689680049}"
FTM,"{'AVG': 18.146341463414632, 'STDEV': 5.113820420133138}"
FTA,"{'AVG': 23.28048780487805, 'STDEV': 23.28048780487805}"
FTP,"{'AVG': 0.7780853658536581, 'STDEV': 0.7780853658536581}"
OREB,"{'AVG': 8.463414634146341, 'STDEV': 3.580451457675533}"
DREB,"{'AVG': 33.670731707317074, 'STDEV': 4.779211356111973}"
REB,"{'AVG': 42.13414634146341, 'STDEV': 5.855802641048653}"
AST,"{'AVG': 23.365853658536587, 'STDEV': 4.473549686002672}"
BLK,"{'AVG': 3.804878048780487, 'STDEV': 1.933710208415283}"
TOV,"{'AVG': 13.304878048780488, 'STDEV': 3.328474326620078}"
PF,"{'AVG': 18.585365853658537, 'STDEV': 4.38558587246283}"
