,0
Team_ID,1610612747
Season,2017-18
FGM,"{'AVG': 40.707317073170735, 'STDEV': 5.215096331811646}"
FGA,"{'AVG': 88.39024390243902, 'STDEV': 6.911711473675151}"
FGP,"{'AVG': 0.46089024390243905, 'STDEV': 0.049832312908556005}"
FG3M,"{'AVG': 10.024390243902438, 'STDEV': 3.610600339111563}"
FG3A,"{'AVG': 29.073170731707318, 'STDEV': 5.660738702841603}"
FG3P,"{'AVG': 0.339990702671962, 'STDEV': 0.09533063612320901}"
FTM,"{'AVG': 16.634146341463413, 'STDEV': 5.392065948057046}"
FTA,"{'AVG': 23.29268292682927, 'STDEV': 23.29268292682927}"
FTP,"{'AVG': 0.718451219512195, 'STDEV': 0.718451219512195}"
OREB,"{'AVG': 10.682926829268293, 'STDEV': 3.934268717342393}"
DREB,"{'AVG': 35.69512195121951, 'STDEV': 6.249323962233379}"
REB,"{'AVG': 46.3780487804878, 'STDEV': 6.81798682118757}"
AST,"{'AVG': 23.76829268292683, 'STDEV': 4.7927382840040575}"
BLK,"{'AVG': 4.73170731707317, 'STDEV': 2.05509772972266}"
TOV,"{'AVG': 15.317073170731707, 'STDEV': 3.7180840970323192}"
PF,"{'AVG': 21.170731707317074, 'STDEV': 4.168680633417086}"
