,0
Team_ID,1610612766
Season,2017-18
FGM,"{'AVG': 38.98780487804878, 'STDEV': 5.285652376753237}"
FGA,"{'AVG': 86.65853658536585, 'STDEV': 6.096385312737461}"
FGP,"{'AVG': 0.45059756097560905, 'STDEV': 0.05667469654568601}"
FG3M,"{'AVG': 10.048780487804878, 'STDEV': 3.780725774678491}"
FG3A,"{'AVG': 27.23170731707317, 'STDEV': 5.946881702821505}"
FG3P,"{'AVG': 0.36291310314201103, 'STDEV': 0.09592391367278001}"
FTM,"{'AVG': 20.195121951219512, 'STDEV': 5.865654425279088}"
FTA,"{'AVG': 27.024390243902438, 'STDEV': 27.024390243902438}"
FTP,"{'AVG': 0.747365853658536, 'STDEV': 0.747365853658536}"
OREB,"{'AVG': 10.085365853658537, 'STDEV': 3.418183834830446}"
DREB,"{'AVG': 35.3780487804878, 'STDEV': 5.478668496214956}"
REB,"{'AVG': 45.46341463414634, 'STDEV': 6.858706500718125}"
AST,"{'AVG': 21.585365853658537, 'STDEV': 4.6426663781782285}"
BLK,"{'AVG': 4.548780487804878, 'STDEV': 2.20634572481113}"
TOV,"{'AVG': 12.329268292682928, 'STDEV': 3.665167633135247}"
PF,"{'AVG': 17.182926829268293, 'STDEV': 3.698942287190037}"
