,0
Team_ID,1610612757
Season,2017-18
FGM,"{'AVG': 39.292682926829265, 'STDEV': 4.437460637636024}"
FGA,"{'AVG': 86.97560975609755, 'STDEV': 7.555515702110737}"
FGP,"{'AVG': 0.4535, 'STDEV': 0.050664778229914005}"
FG3M,"{'AVG': 10.304878048780488, 'STDEV': 3.222946372231103}"
FG3A,"{'AVG': 28.146341463414632, 'STDEV': 5.837558155196109}"
FG3P,"{'AVG': 0.367332035027694, 'STDEV': 0.084774830017389}"
FTM,"{'AVG': 16.73170731707317, 'STDEV': 6.246082783273158}"
FTA,"{'AVG': 20.914634146341463, 'STDEV': 20.914634146341463}"
FTP,"{'AVG': 0.805256097560975, 'STDEV': 0.805256097560975}"
OREB,"{'AVG': 10.182926829268293, 'STDEV': 3.521111106835271}"
DREB,"{'AVG': 35.28048780487805, 'STDEV': 5.157457480226402}"
REB,"{'AVG': 45.46341463414634, 'STDEV': 6.162801835847989}"
AST,"{'AVG': 19.5, 'STDEV': 4.146246257121176}"
BLK,"{'AVG': 5.158536585365853, 'STDEV': 2.486851905498104}"
TOV,"{'AVG': 13.012195121951219, 'STDEV': 3.78265666142825}"
PF,"{'AVG': 19.5, 'STDEV': 3.881739459902983}"
