,0
Team_ID,1610612743
Season,2017-18
FGM,"{'AVG': 40.707317073170735, 'STDEV': 5.733780785463836}"
FGA,"{'AVG': 86.60975609756098, 'STDEV': 6.203854034231364}"
FGP,"{'AVG': 0.470341463414634, 'STDEV': 0.060841469676528}"
FG3M,"{'AVG': 11.463414634146341, 'STDEV': 3.884744210246339}"
FG3A,"{'AVG': 30.926829268292682, 'STDEV': 5.112995999797731}"
FG3P,"{'AVG': 0.36720933491113406, 'STDEV': 0.09603482605249301}"
FTM,"{'AVG': 17.121951219512194, 'STDEV': 5.233770314151624}"
FTA,"{'AVG': 22.317073170731707, 'STDEV': 22.317073170731707}"
FTP,"{'AVG': 0.7709634146341461, 'STDEV': 0.7709634146341461}"
OREB,"{'AVG': 11, 'STDEV': 3.972125095937662}"
DREB,"{'AVG': 33.51219512195122, 'STDEV': 4.969645893535716}"
REB,"{'AVG': 44.51219512195122, 'STDEV': 5.890448226335277}"
AST,"{'AVG': 25.109756097560975, 'STDEV': 5.732743504459738}"
BLK,"{'AVG': 4.926829268292683, 'STDEV': 2.3135696741523653}"
TOV,"{'AVG': 14.317073170731707, 'STDEV': 4.180726054199074}"
PF,"{'AVG': 18.695121951219512, 'STDEV': 3.892661739355612}"
