,0
Team_ID,1610612751
Season,2017-18
FGM,"{'AVG': 38.24390243902439, 'STDEV': 4.108290250272954}"
FGA,"{'AVG': 86.7560975609756, 'STDEV': 7.504008765048179}"
FGP,"{'AVG': 0.442146341463414, 'STDEV': 0.044350768487842}"
FG3M,"{'AVG': 12.695121951219512, 'STDEV': 3.462993154755372}"
FG3A,"{'AVG': 35.65853658536585, 'STDEV': 6.80635054258312}"
FG3P,"{'AVG': 0.35594831480877703, 'STDEV': 0.06781011684476901}"
FTM,"{'AVG': 17.414634146341463, 'STDEV': 5.5798385292629025}"
FTA,"{'AVG': 22.5609756097561, 'STDEV': 22.5609756097561}"
FTP,"{'AVG': 0.7791463414634141, 'STDEV': 0.7791463414634141}"
OREB,"{'AVG': 9.658536585365853, 'STDEV': 3.389233178121863}"
DREB,"{'AVG': 34.78048780487805, 'STDEV': 4.891475048916271}"
REB,"{'AVG': 44.4390243902439, 'STDEV': 6.016638577908394}"
AST,"{'AVG': 23.670731707317074, 'STDEV': 4.789533027184217}"
BLK,"{'AVG': 4.7560975609756095, 'STDEV': 2.8308746439260792}"
TOV,"{'AVG': 14.231707317073171, 'STDEV': 3.682788732950987}"
PF,"{'AVG': 20.585365853658537, 'STDEV': 4.334618668383773}"
