,0
Team_ID,1610612752
Season,2017-18
FGM,"{'AVG': 40.65853658536585, 'STDEV': 4.789957375503337}"
FGA,"{'AVG': 87.71951219512195, 'STDEV': 7.071546865272879}"
FGP,"{'AVG': 0.464743902439024, 'STDEV': 0.051855642686308004}"
FG3M,"{'AVG': 8.207317073170731, 'STDEV': 3.094151411930551}"
FG3A,"{'AVG': 23.341463414634145, 'STDEV': 5.715950202798062}"
FG3P,"{'AVG': 0.35260735164849905, 'STDEV': 0.10924905447068702}"
FTM,"{'AVG': 14.939024390243903, 'STDEV': 5.102281167331813}"
FTA,"{'AVG': 18.98780487804878, 'STDEV': 18.98780487804878}"
FTP,"{'AVG': 0.786817073170731, 'STDEV': 0.786817073170731}"
OREB,"{'AVG': 10.475609756097562, 'STDEV': 3.20580341716913}"
DREB,"{'AVG': 33.5609756097561, 'STDEV': 5.173764684612497}"
REB,"{'AVG': 44.03658536585366, 'STDEV': 6.300000238979457}"
AST,"{'AVG': 23.317073170731707, 'STDEV': 4.658400214932287}"
BLK,"{'AVG': 5.134146341463414, 'STDEV': 2.623550488080031}"
TOV,"{'AVG': 14.207317073170731, 'STDEV': 3.7867142826885223}"
PF,"{'AVG': 20.51219512195122, 'STDEV': 3.614934394633846}"
