,0
Team_ID,1610612742
Season,2017-18
FGM,"{'AVG': 38.146341463414636, 'STDEV': 4.210867630661277}"
FGA,"{'AVG': 85.8780487804878, 'STDEV': 5.8907549326553585}"
FGP,"{'AVG': 0.44551219512195106, 'STDEV': 0.050461143565487004}"
FG3M,"{'AVG': 11.792682926829269, 'STDEV': 3.405651819839561}"
FG3A,"{'AVG': 32.78048780487805, 'STDEV': 5.811917068061302}"
FG3P,"{'AVG': 0.36090060081557, 'STDEV': 0.08515817921730001}"
FTM,"{'AVG': 14.231707317073171, 'STDEV': 4.37811273531823}"
FTA,"{'AVG': 18.658536585365855, 'STDEV': 18.658536585365855}"
FTP,"{'AVG': 0.763182926829268, 'STDEV': 0.763182926829268}"
OREB,"{'AVG': 8.121951219512194, 'STDEV': 3.532530460502953}"
DREB,"{'AVG': 33.13414634146341, 'STDEV': 5.415483506386979}"
REB,"{'AVG': 41.25609756097561, 'STDEV': 6.438332303831628}"
AST,"{'AVG': 22.658536585365855, 'STDEV': 3.9790175355265403}"
BLK,"{'AVG': 3.780487804878048, 'STDEV': 2.2663637610455}"
TOV,"{'AVG': 11.75609756097561, 'STDEV': 3.476769380286486}"
PF,"{'AVG': 19.24390243902439, 'STDEV': 3.660132142287533}"
