,0
Team_ID,1610612762
Season,2017-18
FGM,"{'AVG': 38.28048780487805, 'STDEV': 5.823058443434336}"
FGA,"{'AVG': 82.89024390243902, 'STDEV': 6.8871074713912535}"
FGP,"{'AVG': 0.46247560975609703, 'STDEV': 0.063566864885347}"
FG3M,"{'AVG': 10.817073170731707, 'STDEV': 3.023071975229741}"
FG3A,"{'AVG': 29.573170731707318, 'STDEV': 4.664101114369061}"
FG3P,"{'AVG': 0.366494248315052, 'STDEV': 0.09168364295734101}"
FTM,"{'AVG': 16.76829268292683, 'STDEV': 5.718280801140019}"
FTA,"{'AVG': 21.536585365853657, 'STDEV': 21.536585365853657}"
FTP,"{'AVG': 0.7833170731707311, 'STDEV': 0.7833170731707311}"
OREB,"{'AVG': 9.024390243902438, 'STDEV': 2.9185469484443822}"
DREB,"{'AVG': 34.23170731707317, 'STDEV': 5.83581699610642}"
REB,"{'AVG': 43.25609756097561, 'STDEV': 7.077718429211765}"
AST,"{'AVG': 22.426829268292682, 'STDEV': 5.441111196888975}"
BLK,"{'AVG': 5.121951219512195, 'STDEV': 2.1510275689840332}"
TOV,"{'AVG': 14.085365853658537, 'STDEV': 3.580472482484955}"
PF,"{'AVG': 19.609756097560975, 'STDEV': 3.302659226209772}"
