,0
Team_ID,1610612744
Season,2017-18
FGM,"{'AVG': 42.792682926829265, 'STDEV': 5.6584642266604686}"
FGA,"{'AVG': 85.10975609756098, 'STDEV': 5.912961484740459}"
FGP,"{'AVG': 0.503524390243902, 'STDEV': 0.06332479973888}"
FG3M,"{'AVG': 11.292682926829269, 'STDEV': 3.649751572394857}"
FG3A,"{'AVG': 28.890243902439025, 'STDEV': 5.960789776077663}"
FG3P,"{'AVG': 0.38880406403133105, 'STDEV': 0.09262428138788201}"
FTM,"{'AVG': 16.585365853658537, 'STDEV': 5.381613002295311}"
FTA,"{'AVG': 20.341463414634145, 'STDEV': 20.341463414634145}"
FTP,"{'AVG': 0.8139268292682921, 'STDEV': 0.8139268292682921}"
OREB,"{'AVG': 8.426829268292684, 'STDEV': 3.6986166509905622}"
DREB,"{'AVG': 35.08536585365854, 'STDEV': 4.922112412901536}"
REB,"{'AVG': 43.51219512195122, 'STDEV': 6.07411813939554}"
AST,"{'AVG': 29.29268292682927, 'STDEV': 5.75741669796671}"
BLK,"{'AVG': 7.463414634146342, 'STDEV': 2.986368710134369}"
TOV,"{'AVG': 14.987804878048781, 'STDEV': 3.730071003325869}"
PF,"{'AVG': 19.597560975609756, 'STDEV': 3.606782897071356}"
