,0
Team_ID,1610612753
Season,2017-18
FGM,"{'AVG': 38.80487804878049, 'STDEV': 4.476106730901954}"
FGA,"{'AVG': 85.8780487804878, 'STDEV': 5.551977167345601}"
FGP,"{'AVG': 0.452963414634146, 'STDEV': 0.053705977119123005}"
FG3M,"{'AVG': 10.292682926829269, 'STDEV': 3.386566799628627}"
FG3A,"{'AVG': 29.329268292682926, 'STDEV': 4.711569364632942}"
FG3P,"{'AVG': 0.348034321485347, 'STDEV': 0.09076964331468601}"
FTM,"{'AVG': 15.5, 'STDEV': 5.407470826619478}"
FTA,"{'AVG': 20.463414634146343, 'STDEV': 20.463414634146343}"
FTP,"{'AVG': 0.7618658536585361, 'STDEV': 0.7618658536585361}"
OREB,"{'AVG': 8.804878048780488, 'STDEV': 3.048735922589071}"
DREB,"{'AVG': 32.829268292682926, 'STDEV': 4.750061411035847}"
REB,"{'AVG': 41.63414634146341, 'STDEV': 5.751032532354197}"
AST,"{'AVG': 23.426829268292682, 'STDEV': 5.137685715738234}"
BLK,"{'AVG': 4.878048780487805, 'STDEV': 2.190835253665185}"
TOV,"{'AVG': 13.939024390243903, 'STDEV': 3.528884554208119}"
PF,"{'AVG': 19.25609756097561, 'STDEV': 4.159804647626344}"
