,0
Team_ID,1610612740
Season,2017-18
FGM,"{'AVG': 42.68292682926829, 'STDEV': 5.376854945569115}"
FGA,"{'AVG': 88.3048780487805, 'STDEV': 8.342497219747065}"
FGP,"{'AVG': 0.484329268292682, 'STDEV': 0.052401831764715}"
FG3M,"{'AVG': 10.207317073170731, 'STDEV': 3.409274948724611}"
FG3A,"{'AVG': 28.195121951219512, 'STDEV': 5.34821771256497}"
FG3P,"{'AVG': 0.35947974666585203, 'STDEV': 0.09055662708454}"
FTM,"{'AVG': 16.146341463414632, 'STDEV': 5.788711772124148}"
FTA,"{'AVG': 20.926829268292682, 'STDEV': 20.926829268292682}"
FTP,"{'AVG': 0.7743536585365851, 'STDEV': 0.7743536585365851}"
OREB,"{'AVG': 8.682926829268293, 'STDEV': 3.280612893582982}"
DREB,"{'AVG': 35.646341463414636, 'STDEV': 5.380283968868833}"
REB,"{'AVG': 44.329268292682926, 'STDEV': 6.612847350066273}"
AST,"{'AVG': 26.76829268292683, 'STDEV': 5.464359902847454}"
BLK,"{'AVG': 5.914634146341464, 'STDEV': 2.9237267758052172}"
TOV,"{'AVG': 14.414634146341463, 'STDEV': 3.471048582137734}"
PF,"{'AVG': 19.146341463414632, 'STDEV': 3.960053470207382}"
