,0
Team_ID,1610612755
Season,1991-92
FGM,"{'AVG': 38.86585365853659, 'STDEV': 4.78361967170311}"
FGA,"{'AVG': 82.45121951219512, 'STDEV': 6.18870424425214}"
FGP,"{'AVG': 0.47270731707317004, 'STDEV': 0.057557376162727006}"
FG3M,"{'AVG': 2.768292682926829, 'STDEV': 1.723467510270543}"
FG3A,"{'AVG': 8.292682926829269, 'STDEV': 3.016366078243241}"
FG3P,"{'AVG': 0.34187024019341, 'STDEV': 0.17552499430909302}"
FTM,"{'AVG': 21.426829268292682, 'STDEV': 6.128320189159602}"
FTA,"{'AVG': 27.646341463414632, 'STDEV': 27.646341463414632}"
FTP,"{'AVG': 0.776560975609756, 'STDEV': 0.776560975609756}"
OREB,"{'AVG': 12.902439024390244, 'STDEV': 3.783034760930556}"
DREB,"{'AVG': 28.158536585365855, 'STDEV': 5.066153756190295}"
REB,"{'AVG': 41.0609756097561, 'STDEV': 5.83803527109577}"
AST,"{'AVG': 21.402439024390244, 'STDEV': 4.9761399986696055}"
BLK,"{'AVG': 5.878048780487805, 'STDEV': 2.7817316034514312}"
TOV,"{'AVG': 14.536585365853659, 'STDEV': 3.9571629753663613}"
PF,"{'AVG': 19.29268292682927, 'STDEV': 4.102055506658206}"
