,0
Team_ID,1610612754
Season,1991-92
FGM,"{'AVG': 42.65853658536585, 'STDEV': 5.12129302778339}"
FGA,"{'AVG': 86.32926829268293, 'STDEV': 7.725306942719437}"
FGP,"{'AVG': 0.49559756097560903, 'STDEV': 0.054531870793594006}"
FG3M,"{'AVG': 4.060975609756097, 'STDEV': 1.90092609643014}"
FG3A,"{'AVG': 11.463414634146341, 'STDEV': 3.46479693863234}"
FG3P,"{'AVG': 0.35490313926468803, 'STDEV': 0.139121201951962}"
FTM,"{'AVG': 22.78048780487805, 'STDEV': 6.216315430935473}"
FTA,"{'AVG': 28.829268292682926, 'STDEV': 28.829268292682926}"
FTP,"{'AVG': 0.792024390243902, 'STDEV': 0.792024390243902}"
OREB,"{'AVG': 13.207317073170731, 'STDEV': 4.129800775029384}"
DREB,"{'AVG': 31.26829268292683, 'STDEV': 5.459274090233195}"
REB,"{'AVG': 44.47560975609756, 'STDEV': 6.80817520511975}"
AST,"{'AVG': 29.24390243902439, 'STDEV': 6.430177647853669}"
BLK,"{'AVG': 4.7926829268292686, 'STDEV': 2.366107418942875}"
TOV,"{'AVG': 16.76829268292683, 'STDEV': 4.110506803897065}"
PF,"{'AVG': 26.0609756097561, 'STDEV': 4.425926870844618}"
