,0
Team_ID,1610612748
Season,1991-92
FGM,"{'AVG': 39.707317073170735, 'STDEV': 5.162753129245293}"
FGA,"{'AVG': 86.10975609756098, 'STDEV': 7.820527116775545}"
FGP,"{'AVG': 0.46235365853658505, 'STDEV': 0.054884473945525}"
FG3M,"{'AVG': 3.134146341463414, 'STDEV': 2.071334007569126}"
FG3A,"{'AVG': 9.158536585365853, 'STDEV': 3.982894016360285}"
FG3P,"{'AVG': 0.34565299141820705, 'STDEV': 0.177516709670645}"
FTM,"{'AVG': 22.426829268292682, 'STDEV': 6.872795696551746}"
FTA,"{'AVG': 28.402439024390244, 'STDEV': 28.402439024390244}"
FTP,"{'AVG': 0.7907804878048781, 'STDEV': 0.7907804878048781}"
OREB,"{'AVG': 14.475609756097562, 'STDEV': 4.009943227196084}"
DREB,"{'AVG': 28.853658536585368, 'STDEV': 4.815412373453358}"
REB,"{'AVG': 43.329268292682926, 'STDEV': 6.114251472006435}"
AST,"{'AVG': 21.329268292682926, 'STDEV': 4.497063178983853}"
BLK,"{'AVG': 4.548780487804878, 'STDEV': 2.109077611415141}"
TOV,"{'AVG': 16.24390243902439, 'STDEV': 4.462632162471475}"
PF,"{'AVG': 22.182926829268293, 'STDEV': 3.947582628883643}"
