,0
Team_ID,1610612760
Season,1991-92
FGM,"{'AVG': 41.21951219512195, 'STDEV': 5.379486391207136}"
FGA,"{'AVG': 86.92682926829268, 'STDEV': 8.050428234610521}"
FGP,"{'AVG': 0.47439024390243906, 'STDEV': 0.046196776141476006}"
FG3M,"{'AVG': 2.5, 'STDEV': 1.679579606425663}"
FG3A,"{'AVG': 7.890243902439025, 'STDEV': 3.303593619677624}"
FG3P,"{'AVG': 0.306375300134267, 'STDEV': 0.16751602057345802}"
FTM,"{'AVG': 21.609756097560975, 'STDEV': 6.925986309510744}"
FTA,"{'AVG': 27.597560975609756, 'STDEV': 27.597560975609756}"
FTP,"{'AVG': 0.7808292682926831, 'STDEV': 0.7808292682926831}"
OREB,"{'AVG': 15.634146341463415, 'STDEV': 4.668021483553002}"
DREB,"{'AVG': 27.524390243902438, 'STDEV': 4.530351987404531}"
REB,"{'AVG': 43.15853658536585, 'STDEV': 6.19731027318318}"
AST,"{'AVG': 22.890243902439025, 'STDEV': 6.008237344609473}"
BLK,"{'AVG': 5.463414634146342, 'STDEV': 2.597221316464344}"
TOV,"{'AVG': 15.609756097560975, 'STDEV': 4.385036558432497}"
PF,"{'AVG': 23.804878048780488, 'STDEV': 4.267126781875436}"
