,0
Team_ID,1610612739
Season,1991-92
FGM,"{'AVG': 41.792682926829265, 'STDEV': 5.300216172805628}"
FGA,"{'AVG': 85.67073170731707, 'STDEV': 6.751414809292226}"
FGP,"{'AVG': 0.48893902439024306, 'STDEV': 0.057637725034777}"
FG3M,"{'AVG': 3.085365853658536, 'STDEV': 1.758234380309856}"
FG3A,"{'AVG': 8.634146341463415, 'STDEV': 2.8567105105842883}"
FG3P,"{'AVG': 0.352020354306939, 'STDEV': 0.14839620392000102}"
FTM,"{'AVG': 22.182926829268293, 'STDEV': 6.622311798015517}"
FTA,"{'AVG': 27.548780487804876, 'STDEV': 27.548780487804876}"
FTP,"{'AVG': 0.802536585365853, 'STDEV': 0.802536585365853}"
OREB,"{'AVG': 12.695121951219512, 'STDEV': 4.066390471465545}"
DREB,"{'AVG': 29.878048780487806, 'STDEV': 4.456622881034913}"
REB,"{'AVG': 42.573170731707314, 'STDEV': 6.314847266180092}"
AST,"{'AVG': 27.5609756097561, 'STDEV': 6.552913895200843}"
BLK,"{'AVG': 7.573170731707317, 'STDEV': 3.31487663515451}"
TOV,"{'AVG': 12.646341463414634, 'STDEV': 3.338410767096299}"
PF,"{'AVG': 18.975609756097562, 'STDEV': 4.288876251438197}"
