,0
Team_ID,1610612743
Season,1991-92
FGM,"{'AVG': 39.78048780487805, 'STDEV': 4.32341997184357}"
FGA,"{'AVG': 90, 'STDEV': 6.9566559299993465}"
FGP,"{'AVG': 0.44981707317073105, 'STDEV': 0.07624685835240601}"
FG3M,"{'AVG': 1.5365853658536581, 'STDEV': 1.353505936367919}"
FG3A,"{'AVG': 5.097560975609756, 'STDEV': 2.6970937998838442}"
FG3P,"{'AVG': 0.285272146552634, 'STDEV': 0.21690841500437302}"
FTM,"{'AVG': 18.609756097560975, 'STDEV': 6.300609607114113}"
FTA,"{'AVG': 25.20731707317073, 'STDEV': 25.20731707317073}"
FTP,"{'AVG': 0.7384634146341461, 'STDEV': 0.7384634146341461}"
OREB,"{'AVG': 16.463414634146343, 'STDEV': 4.994305700584848}"
DREB,"{'AVG': 28.682926829268293, 'STDEV': 5.023102304354555}"
REB,"{'AVG': 45.146341463414636, 'STDEV': 7.291330809144721}"
AST,"{'AVG': 18.9390243902439, 'STDEV': 4.6702302821474095}"
BLK,"{'AVG': 5.621951219512195, 'STDEV': 2.6603640514937}"
TOV,"{'AVG': 17, 'STDEV': 4.049081590730799}"
PF,"{'AVG': 24.195121951219512, 'STDEV': 4.258438316862714}"
