,0
Team_ID,1610612744
Season,1991-92
FGM,"{'AVG': 45.9390243902439, 'STDEV': 5.219497069040154}"
FGA,"{'AVG': 90.57317073170732, 'STDEV': 7.761937024065098}"
FGP,"{'AVG': 0.5081463414634141, 'STDEV': 0.04939488701265601}"
FG3M,"{'AVG': 3.097560975609756, 'STDEV': 1.8961283236355242}"
FG3A,"{'AVG': 9.304878048780488, 'STDEV': 3.509032522534317}"
FG3P,"{'AVG': 0.32421273131459605, 'STDEV': 0.16228598799233002}"
FTM,"{'AVG': 23.70731707317073, 'STDEV': 7.780139014401261}"
FTA,"{'AVG': 31.78048780487805, 'STDEV': 31.78048780487805}"
FTP,"{'AVG': 0.740878048780487, 'STDEV': 0.740878048780487}"
OREB,"{'AVG': 13.865853658536585, 'STDEV': 4.265168125503801}"
DREB,"{'AVG': 28.975609756097562, 'STDEV': 5.103800592480557}"
REB,"{'AVG': 42.84146341463415, 'STDEV': 7.198198526680768}"
AST,"{'AVG': 25.170731707317074, 'STDEV': 5.708570290942957}"
BLK,"{'AVG': 4.573170731707317, 'STDEV': 2.341417149246821}"
TOV,"{'AVG': 16.158536585365855, 'STDEV': 3.465774501277703}"
PF,"{'AVG': 24.98780487804878, 'STDEV': 5.421707403699865}"
