,0
Team_ID,1610612751
Season,1991-92
FGM,"{'AVG': 42.353658536585364, 'STDEV': 5.536348913261399}"
FGA,"{'AVG': 92.4390243902439, 'STDEV': 7.009865289869259}"
FGP,"{'AVG': 0.45956097560975606, 'STDEV': 0.060132179006941004}"
FG3M,"{'AVG': 2.731707317073171, 'STDEV': 1.798825271593541}"
FG3A,"{'AVG': 8.170731707317072, 'STDEV': 3.5859977279563573}"
FG3P,"{'AVG': 0.336191521494606, 'STDEV': 0.19867647269763403}"
FTM,"{'AVG': 17.9390243902439, 'STDEV': 5.754971143593624}"
FTA,"{'AVG': 24.5, 'STDEV': 24.5}"
FTP,"{'AVG': 0.731292682926829, 'STDEV': 0.731292682926829}"
OREB,"{'AVG': 18.4390243902439, 'STDEV': 5.566871943377688}"
DREB,"{'AVG': 29.170731707317074, 'STDEV': 5.239462977968329}"
REB,"{'AVG': 47.609756097560975, 'STDEV': 7.883027709307072}"
AST,"{'AVG': 23.621951219512194, 'STDEV': 5.74916041943998}"
BLK,"{'AVG': 7.5, 'STDEV': 3.6285901761795403}"
TOV,"{'AVG': 16.51219512195122, 'STDEV': 4.034554153895651}"
PF,"{'AVG': 22.365853658536587, 'STDEV': 4.375894110038588}"
