,0
Team_ID,1610612765
Season,1991-92
FGM,"{'AVG': 38.91463414634146, 'STDEV': 4.70408600826352}"
FGA,"{'AVG': 83.7439024390244, 'STDEV': 6.995255844931146}"
FGP,"{'AVG': 0.46543902439024304, 'STDEV': 0.048531801349695}"
FG3M,"{'AVG': 2.012195121951219, 'STDEV': 1.56736708093403}"
FG3A,"{'AVG': 6.414634146341464, 'STDEV': 3.034579392060927}"
FG3P,"{'AVG': 0.30254197022489704, 'STDEV': 0.19769019976507501}"
FTM,"{'AVG': 19.097560975609756, 'STDEV': 5.5457908765886}"
FTA,"{'AVG': 25.70731707317073, 'STDEV': 25.70731707317073}"
FTP,"{'AVG': 0.743548780487804, 'STDEV': 0.743548780487804}"
OREB,"{'AVG': 14.75609756097561, 'STDEV': 4.050791648310077}"
DREB,"{'AVG': 29.524390243902438, 'STDEV': 5.046024250310184}"
REB,"{'AVG': 44.28048780487805, 'STDEV': 6.4717322470593}"
AST,"{'AVG': 23.158536585365855, 'STDEV': 5.257492037401136}"
BLK,"{'AVG': 4.353658536585366, 'STDEV': 2.311388611649289}"
TOV,"{'AVG': 14.365853658536585, 'STDEV': 3.6868541748643713}"
PF,"{'AVG': 20.073170731707318, 'STDEV': 4.027009084670865}"
