,0
Team_ID,1610612758
Season,1991-92
FGM,"{'AVG': 40.829268292682926, 'STDEV': 4.604895082111408}"
FGA,"{'AVG': 87.67073170731707, 'STDEV': 6.471313485176458}"
FGP,"{'AVG': 0.46741463414634105, 'STDEV': 0.05543563751464001}"
FG3M,"{'AVG': 2.902439024390244, 'STDEV': 1.6674794765987522}"
FG3A,"{'AVG': 8.231707317073171, 'STDEV': 3.01968349452493}"
FG3P,"{'AVG': 0.35090680083506404, 'STDEV': 0.16811666496361302}"
FTM,"{'AVG': 19.695121951219512, 'STDEV': 5.9952430204148675}"
FTA,"{'AVG': 26.365853658536587, 'STDEV': 26.365853658536587}"
FTP,"{'AVG': 0.7534512195121951, 'STDEV': 0.7534512195121951}"
OREB,"{'AVG': 12.853658536585366, 'STDEV': 3.846184420697042}"
DREB,"{'AVG': 28.70731707317073, 'STDEV': 5.389719992905674}"
REB,"{'AVG': 41.5609756097561, 'STDEV': 6.348126117940184}"
AST,"{'AVG': 23.865853658536587, 'STDEV': 4.710802388002877}"
BLK,"{'AVG': 7.536585365853658, 'STDEV': 3.418161811798126}"
TOV,"{'AVG': 16.170731707317074, 'STDEV': 4.804331579640437}"
PF,"{'AVG': 21.5, 'STDEV': 4.1283422673687316}"
