,0
Team_ID,1610612753
Season,2002-03
FGM,"{'AVG': 35.9390243902439, 'STDEV': 4.439851963319036}"
FGA,"{'AVG': 82.47560975609755, 'STDEV': 6.757210341473469}"
FGP,"{'AVG': 0.43703658536585305, 'STDEV': 0.051877454158089004}"
FG3M,"{'AVG': 6.926829268292683, 'STDEV': 2.355872556263393}"
FG3A,"{'AVG': 19.390243902439025, 'STDEV': 5.295598213007133}"
FG3P,"{'AVG': 0.359473301071829, 'STDEV': 0.095030444949215}"
FTM,"{'AVG': 19.70731707317073, 'STDEV': 6.270620905476485}"
FTA,"{'AVG': 25.353658536585368, 'STDEV': 25.353658536585368}"
FTP,"{'AVG': 0.7782439024390241, 'STDEV': 0.7782439024390241}"
OREB,"{'AVG': 11.682926829268293, 'STDEV': 3.886913939089543}"
DREB,"{'AVG': 29.170731707317074, 'STDEV': 5.302701100775662}"
REB,"{'AVG': 40.853658536585364, 'STDEV': 6.58678428298705}"
AST,"{'AVG': 20.4390243902439, 'STDEV': 4.405657308550612}"
BLK,"{'AVG': 3.6585365853658542, 'STDEV': 1.919487535744776}"
TOV,"{'AVG': 13.878048780487806, 'STDEV': 3.598320060368497}"
PF,"{'AVG': 23.024390243902438, 'STDEV': 4.033733098511489}"
