,0
Team_ID,1610612754
Season,2002-03
FGM,"{'AVG': 35.5, 'STDEV': 4.9547333647785115}"
FGA,"{'AVG': 80.58536585365853, 'STDEV': 7.478283323693809}"
FGP,"{'AVG': 0.44156097560975605, 'STDEV': 0.055312824749351}"
FG3M,"{'AVG': 4.621951219512195, 'STDEV': 2.381203367852601}"
FG3A,"{'AVG': 13.646341463414634, 'STDEV': 4.780030350695297}"
FG3P,"{'AVG': 0.33332943240768204, 'STDEV': 0.134530097241118}"
FTM,"{'AVG': 21.20731707317073, 'STDEV': 6.101482930206897}"
FTA,"{'AVG': 27.695121951219512, 'STDEV': 27.695121951219512}"
FTP,"{'AVG': 0.7654024390243901, 'STDEV': 0.7654024390243901}"
OREB,"{'AVG': 12.24390243902439, 'STDEV': 4.010975607467301}"
DREB,"{'AVG': 31.975609756097562, 'STDEV': 5.310078025411022}"
REB,"{'AVG': 44.21951219512195, 'STDEV': 6.681510123982937}"
AST,"{'AVG': 23.29268292682927, 'STDEV': 5.729472871015702}"
BLK,"{'AVG': 5.402439024390244, 'STDEV': 2.684476435136649}"
TOV,"{'AVG': 14.024390243902438, 'STDEV': 3.310945595251975}"
PF,"{'AVG': 22.085365853658537, 'STDEV': 3.900621094931811}"
