,0
Team_ID,1610612757
Season,2002-03
FGM,"{'AVG': 36.426829268292686, 'STDEV': 5.331088619759138}"
FGA,"{'AVG': 79.15853658536585, 'STDEV': 7.422803557066099}"
FGP,"{'AVG': 0.461536585365853, 'STDEV': 0.062569308754954}"
FG3M,"{'AVG': 4.621951219512195, 'STDEV': 2.169600542982418}"
FG3A,"{'AVG': 14.024390243902438, 'STDEV': 4.11253912062476}"
FG3P,"{'AVG': 0.330974715156641, 'STDEV': 0.13539694479285}"
FTM,"{'AVG': 17.682926829268293, 'STDEV': 5.9272920737815245}"
FTA,"{'AVG': 23.74390243902439, 'STDEV': 23.74390243902439}"
FTP,"{'AVG': 0.742646341463414, 'STDEV': 0.742646341463414}"
OREB,"{'AVG': 12.097560975609756, 'STDEV': 4.069184879389953}"
DREB,"{'AVG': 29, 'STDEV': 4.7945442245314265}"
REB,"{'AVG': 41.09756097560975, 'STDEV': 5.876527395037918}"
AST,"{'AVG': 22.682926829268293, 'STDEV': 5.013261545931279}"
BLK,"{'AVG': 3.853658536585365, 'STDEV': 2.006913675086005}"
TOV,"{'AVG': 14.451219512195122, 'STDEV': 3.514177419948206}"
PF,"{'AVG': 19.926829268292682, 'STDEV': 3.721079386099053}"
