,0
Team_ID,1610612762
Season,2002-03
FGM,"{'AVG': 35.292682926829265, 'STDEV': 4.284591413102978}"
FGA,"{'AVG': 75.47560975609755, 'STDEV': 7.335396359234049}"
FGP,"{'AVG': 0.46898780487804803, 'STDEV': 0.05054383109528401}"
FG3M,"{'AVG': 2.731707317073171, 'STDEV': 1.692749830114658}"
FG3A,"{'AVG': 7.8170731707317085, 'STDEV': 3.031228609568872}"
FG3P,"{'AVG': 0.347400533071264, 'STDEV': 0.19478905113560302}"
FTM,"{'AVG': 21.341463414634145, 'STDEV': 6.212729886836634}"
FTA,"{'AVG': 28.646341463414632, 'STDEV': 28.646341463414632}"
FTP,"{'AVG': 0.74420731707317, 'STDEV': 0.74420731707317}"
OREB,"{'AVG': 12.451219512195122, 'STDEV': 3.651999077198882}"
DREB,"{'AVG': 29.036585365853657, 'STDEV': 4.702101242802092}"
REB,"{'AVG': 41.48780487804878, 'STDEV': 5.8757587425764495}"
AST,"{'AVG': 25.646341463414632, 'STDEV': 4.56062577257977}"
BLK,"{'AVG': 5.695121951219512, 'STDEV': 3.00899484628078}"
TOV,"{'AVG': 15.902439024390244, 'STDEV': 4.08130261249452}"
PF,"{'AVG': 22.402439024390244, 'STDEV': 3.854962349810734}"
