,0
Team_ID,1610612755
Season,2002-03
FGM,"{'AVG': 36.28048780487805, 'STDEV': 4.790098816589168}"
FGA,"{'AVG': 80.97560975609755, 'STDEV': 7.373585840154427}"
FGP,"{'AVG': 0.44934146341463405, 'STDEV': 0.05569609324513}"
FG3M,"{'AVG': 2.98780487804878, 'STDEV': 1.732007344943685}"
FG3A,"{'AVG': 9.597560975609756, 'STDEV': 3.470723253681209}"
FG3P,"{'AVG': 0.31505165486514103, 'STDEV': 0.167907418427847}"
FTM,"{'AVG': 21.29268292682927, 'STDEV': 7.031652958609532}"
FTA,"{'AVG': 27.475609756097562, 'STDEV': 27.475609756097562}"
FTP,"{'AVG': 0.7695731707317071, 'STDEV': 0.7695731707317071}"
OREB,"{'AVG': 12.707317073170731, 'STDEV': 3.769559049688388}"
DREB,"{'AVG': 29.451219512195124, 'STDEV': 4.576246882704912}"
REB,"{'AVG': 42.15853658536585, 'STDEV': 6.221169578013291}"
AST,"{'AVG': 21.597560975609756, 'STDEV': 4.763181207164541}"
BLK,"{'AVG': 3.463414634146341, 'STDEV': 2.055976665280581}"
TOV,"{'AVG': 14.109756097560975, 'STDEV': 3.4712437645763963}"
PF,"{'AVG': 22, 'STDEV': 4.006168083848877}"
