,0
Team_ID,1610612752
Season,2002-03
FGM,"{'AVG': 36.18292682926829, 'STDEV': 4.616470911160634}"
FGA,"{'AVG': 82.01219512195122, 'STDEV': 7.88105072652435}"
FGP,"{'AVG': 0.44225609756097506, 'STDEV': 0.048673721197379005}"
FG3M,"{'AVG': 7.390243902439025, 'STDEV': 2.8749926357864912}"
FG3A,"{'AVG': 19.29268292682927, 'STDEV': 5.453479588906379}"
FG3P,"{'AVG': 0.38356491398025605, 'STDEV': 0.10211288090027401}"
FTM,"{'AVG': 16.097560975609756, 'STDEV': 6.101223832094877}"
FTA,"{'AVG': 19.75609756097561, 'STDEV': 19.75609756097561}"
FTP,"{'AVG': 0.8210243902439021, 'STDEV': 0.8210243902439021}"
OREB,"{'AVG': 10.268292682926829, 'STDEV': 4.061407590599943}"
DREB,"{'AVG': 28.975609756097562, 'STDEV': 4.951556956177927}"
REB,"{'AVG': 39.24390243902439, 'STDEV': 6.591354186740059}"
AST,"{'AVG': 21.951219512195124, 'STDEV': 4.385448550405825}"
BLK,"{'AVG': 3.109756097560975, 'STDEV': 2.19430293530222}"
TOV,"{'AVG': 13.585365853658537, 'STDEV': 2.981221969662755}"
PF,"{'AVG': 23.024390243902438, 'STDEV': 4.277346615374044}"
