,0
Team_ID,1610612751
Season,2002-03
FGM,"{'AVG': 35.4390243902439, 'STDEV': 5.301054078678766}"
FGA,"{'AVG': 80.3048780487805, 'STDEV': 6.841574117459912}"
FGP,"{'AVG': 0.442695121951219, 'STDEV': 0.06388332130801401}"
FG3M,"{'AVG': 4.219512195121951, 'STDEV': 2.638856796267555}"
FG3A,"{'AVG': 12.695121951219512, 'STDEV': 4.702741581248754}"
FG3P,"{'AVG': 0.33161443891776005, 'STDEV': 0.14335276341640002}"
FTM,"{'AVG': 20.26829268292683, 'STDEV': 4.984045608672589}"
FTA,"{'AVG': 26.76829268292683, 'STDEV': 26.76829268292683}"
FTP,"{'AVG': 0.759646341463414, 'STDEV': 0.759646341463414}"
OREB,"{'AVG': 12.085365853658537, 'STDEV': 3.994444350215406}"
DREB,"{'AVG': 30.829268292682926, 'STDEV': 4.3227931015415635}"
REB,"{'AVG': 42.91463414634146, 'STDEV': 5.715910692941574}"
AST,"{'AVG': 23.01219512195122, 'STDEV': 4.902742750744313}"
BLK,"{'AVG': 4.560975609756097, 'STDEV': 2.662485430206978}"
TOV,"{'AVG': 14.439024390243903, 'STDEV': 4.43080563132797}"
PF,"{'AVG': 21.609756097560975, 'STDEV': 4.250653101774953}"
