,0
Team_ID,1610612764
Season,2002-03
FGM,"{'AVG': 34.34146341463415, 'STDEV': 4.917139367597118}"
FGA,"{'AVG': 77.97560975609755, 'STDEV': 6.635065118729445}"
FGP,"{'AVG': 0.44151219512195106, 'STDEV': 0.059182130248927}"
FG3M,"{'AVG': 3.085365853658536, 'STDEV': 2.013541928807679}"
FG3A,"{'AVG': 9.890243902439025, 'STDEV': 3.937806927284183}"
FG3P,"{'AVG': 0.30060837990111905, 'STDEV': 0.15854241981831801}"
FTM,"{'AVG': 19.71951219512195, 'STDEV': 6.502182710907337}"
FTA,"{'AVG': 25.329268292682926, 'STDEV': 25.329268292682926}"
FTP,"{'AVG': 0.778329268292682, 'STDEV': 0.778329268292682}"
OREB,"{'AVG': 11.182926829268293, 'STDEV': 3.3816061958359}"
DREB,"{'AVG': 29.20731707317073, 'STDEV': 4.898318695876329}"
REB,"{'AVG': 40.390243902439025, 'STDEV': 6.233632588500797}"
AST,"{'AVG': 19.658536585365855, 'STDEV': 4.389154737926177}"
BLK,"{'AVG': 4.7560975609756095, 'STDEV': 2.338940224349565}"
TOV,"{'AVG': 12.621951219512194, 'STDEV': 3.5194003554282682}"
PF,"{'AVG': 20.048780487804876, 'STDEV': 4.130292905119891}"
