,0
Team_ID,1610612738
Season,2002-03
FGM,"{'AVG': 32.926829268292686, 'STDEV': 5.227610666368794}"
FGA,"{'AVG': 79.3780487804878, 'STDEV': 7.232710749623169}"
FGP,"{'AVG': 0.415073170731707, 'STDEV': 0.056207679385659}"
FG3M,"{'AVG': 8.768292682926829, 'STDEV': 3.202232170883631}"
FG3A,"{'AVG': 26.28048780487805, 'STDEV': 5.128652002626711}"
FG3P,"{'AVG': 0.330131074523903, 'STDEV': 0.09669620455269201}"
FTM,"{'AVG': 18.048780487804876, 'STDEV': 6.666485995745166}"
FTA,"{'AVG': 24.317073170731707, 'STDEV': 24.317073170731707}"
FTP,"{'AVG': 0.738085365853658, 'STDEV': 0.738085365853658}"
OREB,"{'AVG': 10.353658536585366, 'STDEV': 2.953850599377826}"
DREB,"{'AVG': 30.134146341463413, 'STDEV': 5.170577241987283}"
REB,"{'AVG': 40.48780487804878, 'STDEV': 5.9902057971593585}"
AST,"{'AVG': 19.20731707317073, 'STDEV': 4.88064407022257}"
BLK,"{'AVG': 3.695121951219512, 'STDEV': 1.9980794753669242}"
TOV,"{'AVG': 13.475609756097562, 'STDEV': 3.570197662875602}"
PF,"{'AVG': 21.4390243902439, 'STDEV': 4.07369629520545}"
