,0
Team_ID,1610612761
Season,1997-98
FGM,"{'AVG': 36.15853658536585, 'STDEV': 5.012255381045326}"
FGA,"{'AVG': 83.08536585365853, 'STDEV': 8.219520906876063}"
FGP,"{'AVG': 0.43585365853658503, 'STDEV': 0.048923755736234004}"
FG3M,"{'AVG': 4.536585365853658, 'STDEV': 2.363274156659841}"
FG3A,"{'AVG': 13.24390243902439, 'STDEV': 4.63896799828688}"
FG3P,"{'AVG': 0.339768011096342, 'STDEV': 0.148223934117396}"
FTM,"{'AVG': 18.036585365853657, 'STDEV': 5.576505215504476}"
FTA,"{'AVG': 25.121951219512194, 'STDEV': 25.121951219512194}"
FTP,"{'AVG': 0.7173048780487801, 'STDEV': 0.7173048780487801}"
OREB,"{'AVG': 14.475609756097562, 'STDEV': 4.309695098940245}"
DREB,"{'AVG': 26.20731707317073, 'STDEV': 5.110477750317971}"
REB,"{'AVG': 40.68292682926829, 'STDEV': 6.308681161271344}"
AST,"{'AVG': 21.29268292682927, 'STDEV': 5.496323810428897}"
BLK,"{'AVG': 8.085365853658537, 'STDEV': 3.755493817744336}"
TOV,"{'AVG': 16.23170731707317, 'STDEV': 3.976159759340368}"
PF,"{'AVG': 22.573170731707318, 'STDEV': 4.251449971407367}"
