,0
Team_ID,1610612751
Season,1997-98
FGM,"{'AVG': 37.25609756097561, 'STDEV': 5.755965184071295}"
FGA,"{'AVG': 84.48780487804878, 'STDEV': 8.844673227692885}"
FGP,"{'AVG': 0.44235365853658504, 'STDEV': 0.061809019268979006}"
FG3M,"{'AVG': 3.780487804878048, 'STDEV': 2.320197896220755}"
FG3A,"{'AVG': 11.426829268292684, 'STDEV': 4.658804190885182}"
FG3P,"{'AVG': 0.31823506011797403, 'STDEV': 0.14571139264784402}"
FTM,"{'AVG': 21.341463414634145, 'STDEV': 6.297598037494523}"
FTA,"{'AVG': 28.670731707317074, 'STDEV': 28.670731707317074}"
FTP,"{'AVG': 0.747829268292682, 'STDEV': 0.747829268292682}"
OREB,"{'AVG': 16.390243902439025, 'STDEV': 5.691136920330596}"
DREB,"{'AVG': 26.0609756097561, 'STDEV': 4.997153661380362}"
REB,"{'AVG': 42.451219512195124, 'STDEV': 8.035649641509767}"
AST,"{'AVG': 20.548780487804876, 'STDEV': 4.74836538222064}"
BLK,"{'AVG': 3.829268292682926, 'STDEV': 2.077539368667884}"
TOV,"{'AVG': 13.670731707317072, 'STDEV': 4.064464728850363}"
PF,"{'AVG': 23.378048780487806, 'STDEV': 3.838210243607598}"
