,0
Team_ID,1610612739
Season,1997-98
FGM,"{'AVG': 34.353658536585364, 'STDEV': 4.849263533799217}"
FGA,"{'AVG': 75.6951219512195, 'STDEV': 8.14936038449045}"
FGP,"{'AVG': 0.455756097560975, 'STDEV': 0.058314507221481}"
FG3M,"{'AVG': 3.6341463414634143, 'STDEV': 2.081738323482465}"
FG3A,"{'AVG': 9.768292682926829, 'STDEV': 3.194512194403507}"
FG3P,"{'AVG': 0.37421750296570905, 'STDEV': 0.17292017509342802}"
FTM,"{'AVG': 20.158536585365855, 'STDEV': 6.235045342623493}"
FTA,"{'AVG': 26.670731707317074, 'STDEV': 26.670731707317074}"
FTP,"{'AVG': 0.7576829268292681, 'STDEV': 0.7576829268292681}"
OREB,"{'AVG': 11.646341463414634, 'STDEV': 3.926396743597888}"
DREB,"{'AVG': 28.426829268292682, 'STDEV': 4.773979078514667}"
REB,"{'AVG': 40.073170731707314, 'STDEV': 5.995431363108919}"
AST,"{'AVG': 23.097560975609756, 'STDEV': 5.435615871604935}"
BLK,"{'AVG': 5.109756097560975, 'STDEV': 2.413982404842315}"
TOV,"{'AVG': 16.597560975609756, 'STDEV': 3.764223252381152}"
PF,"{'AVG': 23.646341463414632, 'STDEV': 4.352867512992668}"
