,0
Team_ID,1610612738
Season,1997-98
FGM,"{'AVG': 36.73170731707317, 'STDEV': 4.483298996117455}"
FGA,"{'AVG': 84.5609756097561, 'STDEV': 7.111280485787768}"
FGP,"{'AVG': 0.43530487804878004, 'STDEV': 0.046377327641000006}"
FG3M,"{'AVG': 5.060975609756097, 'STDEV': 2.273560111289051}"
FG3A,"{'AVG': 15.231707317073171, 'STDEV': 4.116509310196377}"
FG3P,"{'AVG': 0.32841749949408505, 'STDEV': 0.11990152887673501}"
FTM,"{'AVG': 17.378048780487806, 'STDEV': 6.384085622245286}"
FTA,"{'AVG': 23.951219512195124, 'STDEV': 23.951219512195124}"
FTP,"{'AVG': 0.7230731707317071, 'STDEV': 0.7230731707317071}"
OREB,"{'AVG': 14.585365853658537, 'STDEV': 4.88118387661622}"
DREB,"{'AVG': 24.926829268292682, 'STDEV': 4.542747544651962}"
REB,"{'AVG': 39.51219512195122, 'STDEV': 6.226672817902871}"
AST,"{'AVG': 22.146341463414632, 'STDEV': 5.07504655751803}"
BLK,"{'AVG': 4.463414634146342, 'STDEV': 2.347549928214991}"
TOV,"{'AVG': 15.560975609756097, 'STDEV': 3.6888137909879593}"
PF,"{'AVG': 26.865853658536587, 'STDEV': 4.415914527492833}"
