,0
Team_ID,1610612747
Season,1997-98
FGM,"{'AVG': 38.36585365853659, 'STDEV': 5.380605764974132}"
FGA,"{'AVG': 79.70731707317073, 'STDEV': 7.7259987645979535}"
FGP,"{'AVG': 0.48250000000000004, 'STDEV': 0.05915605016906501}"
FG3M,"{'AVG': 6.060975609756097, 'STDEV': 2.384867731796294}"
FG3A,"{'AVG': 17.25609756097561, 'STDEV': 4.90857394394786}"
FG3P,"{'AVG': 0.35728918538384, 'STDEV': 0.120659364511322}"
FTM,"{'AVG': 22.71951219512195, 'STDEV': 6.427706981736124}"
FTA,"{'AVG': 33.451219512195124, 'STDEV': 33.451219512195124}"
FTP,"{'AVG': 0.6793414634146341, 'STDEV': 0.6793414634146341}"
OREB,"{'AVG': 13.158536585365853, 'STDEV': 4.22651685736122}"
DREB,"{'AVG': 30.134146341463413, 'STDEV': 5.467665209439703}"
REB,"{'AVG': 43.292682926829265, 'STDEV': 6.433876017943835}"
AST,"{'AVG': 24.5, 'STDEV': 5.347781356048391}"
BLK,"{'AVG': 6.7804878048780495, 'STDEV': 2.956576224112147}"
TOV,"{'AVG': 14.987804878048781, 'STDEV': 3.40113961452728}"
PF,"{'AVG': 22.670731707317074, 'STDEV': 3.978506693142201}"
