,0
Team_ID,1610612749
Season,1997-98
FGM,"{'AVG': 35.58536585365854, 'STDEV': 4.827777699813821}"
FGA,"{'AVG': 78.03658536585365, 'STDEV': 7.6245949043595544}"
FGP,"{'AVG': 0.45758536585365805, 'STDEV': 0.057049242584754}"
FG3M,"{'AVG': 3.036585365853658, 'STDEV': 2.093170092427412}"
FG3A,"{'AVG': 8.573170731707316, 'STDEV': 3.644818706409083}"
FG3P,"{'AVG': 0.35287371245047, 'STDEV': 0.18282429846056403}"
FTM,"{'AVG': 20.28048780487805, 'STDEV': 6.072147280708438}"
FTA,"{'AVG': 26.426829268292682, 'STDEV': 26.426829268292682}"
FTP,"{'AVG': 0.767695121951219, 'STDEV': 0.767695121951219}"
OREB,"{'AVG': 12.621951219512194, 'STDEV': 3.690629588975732}"
DREB,"{'AVG': 27.26829268292683, 'STDEV': 5.277599483509606}"
REB,"{'AVG': 39.890243902439025, 'STDEV': 6.664825852449626}"
AST,"{'AVG': 20.109756097560975, 'STDEV': 4.886378389660145}"
BLK,"{'AVG': 4.353658536585366, 'STDEV': 2.168073339492936}"
TOV,"{'AVG': 16.20731707317073, 'STDEV': 4.057420590577307}"
PF,"{'AVG': 23.353658536585368, 'STDEV': 4.261142115545648}"
