,0
Team_ID,1610612754
Season,1997-98
FGM,"{'AVG': 35.6219512195122, 'STDEV': 5.882890538163262}"
FGA,"{'AVG': 75.89024390243902, 'STDEV': 7.610918241775236}"
FGP,"{'AVG': 0.47085365853658506, 'STDEV': 0.07007599436647201}"
FG3M,"{'AVG': 4.890243902439025, 'STDEV': 2.703477858679402}"
FG3A,"{'AVG': 12.548780487804878, 'STDEV': 4.996671581111882}"
FG3P,"{'AVG': 0.38957325919107605, 'STDEV': 0.150032679091433}"
FTM,"{'AVG': 19.890243902439025, 'STDEV': 7.228213066678932}"
FTA,"{'AVG': 26.048780487804876, 'STDEV': 26.048780487804876}"
FTP,"{'AVG': 0.762878048780487, 'STDEV': 0.762878048780487}"
OREB,"{'AVG': 10.658536585365853, 'STDEV': 3.400143468995991}"
DREB,"{'AVG': 28.634146341463413, 'STDEV': 5.366821242590881}"
REB,"{'AVG': 39.292682926829265, 'STDEV': 6.564942065089114}"
AST,"{'AVG': 23.036585365853657, 'STDEV': 5.918051735535484}"
BLK,"{'AVG': 4.487804878048781, 'STDEV': 2.272997164451716}"
TOV,"{'AVG': 13.5, 'STDEV': 3.696010528551088}"
PF,"{'AVG': 22.670731707317074, 'STDEV': 5.111243665065635}"
