,0
Team_ID,1610612760
Season,1997-98
FGM,"{'AVG': 37.21951219512195, 'STDEV': 5.021003761346368}"
FGA,"{'AVG': 78.7560975609756, 'STDEV': 6.137440202338262}"
FGP,"{'AVG': 0.473085365853658, 'STDEV': 0.055941592384436}"
FG3M,"{'AVG': 7.573170731707317, 'STDEV': 2.6248126931639373}"
FG3A,"{'AVG': 19.134146341463413, 'STDEV': 4.3140946008674135}"
FG3P,"{'AVG': 0.398351564685317, 'STDEV': 0.117855166147609}"
FTM,"{'AVG': 18.548780487804876, 'STDEV': 6.222524673253148}"
FTA,"{'AVG': 25.71951219512195, 'STDEV': 25.71951219512195}"
FTP,"{'AVG': 0.7230243902439021, 'STDEV': 0.7230243902439021}"
OREB,"{'AVG': 11.353658536585366, 'STDEV': 3.869385861308181}"
DREB,"{'AVG': 27.134146341463413, 'STDEV': 4.75514586792386}"
REB,"{'AVG': 38.48780487804878, 'STDEV': 5.63552204344887}"
AST,"{'AVG': 24.21951219512195, 'STDEV': 5.254097496226107}"
BLK,"{'AVG': 4.585365853658536, 'STDEV': 2.182711076225258}"
TOV,"{'AVG': 13.585365853658537, 'STDEV': 3.767801269667566}"
PF,"{'AVG': 22.097560975609756, 'STDEV': 4.6893884833833}"
