,0
Team_ID,1610612744
Season,1997-98
FGM,"{'AVG': 34.69512195121951, 'STDEV': 4.035915990971425}"
FGA,"{'AVG': 83.9390243902439, 'STDEV': 8.38627267663085}"
FGP,"{'AVG': 0.41518292682926805, 'STDEV': 0.045220209632742}"
FG3M,"{'AVG': 2.304878048780487, 'STDEV': 1.428882187561993}"
FG3A,"{'AVG': 8.487804878048781, 'STDEV': 3.147579522481724}"
FG3P,"{'AVG': 0.27044266708900805, 'STDEV': 0.16178149475855103}"
FTM,"{'AVG': 16.5609756097561, 'STDEV': 5.342810008742705}"
FTA,"{'AVG': 23.317073170731707, 'STDEV': 23.317073170731707}"
FTP,"{'AVG': 0.7097926829268291, 'STDEV': 0.7097926829268291}"
OREB,"{'AVG': 15.707317073170731, 'STDEV': 5.329831732173648}"
DREB,"{'AVG': 30.158536585365855, 'STDEV': 5.245737863562464}"
REB,"{'AVG': 45.86585365853659, 'STDEV': 7.568228253158068}"
AST,"{'AVG': 20.829268292682926, 'STDEV': 4.596845074959538}"
BLK,"{'AVG': 5.463414634146342, 'STDEV': 2.470543109936518}"
TOV,"{'AVG': 15.987804878048781, 'STDEV': 4.164796328187556}"
PF,"{'AVG': 22.670731707317074, 'STDEV': 4.535334193652992}"
