,0
Team_ID,1610612743
Season,1997-98
FGM,"{'AVG': 32.646341463414636, 'STDEV': 4.756728700624619}"
FGA,"{'AVG': 78.1951219512195, 'STDEV': 7.099711391091623}"
FGP,"{'AVG': 0.419073170731707, 'STDEV': 0.059769883924851004}"
FG3M,"{'AVG': 3.512195121951219, 'STDEV': 1.9829140698403882}"
FG3A,"{'AVG': 10.890243902439025, 'STDEV': 3.675095018712754}"
FG3P,"{'AVG': 0.312721002503689, 'STDEV': 0.13714675910600302}"
FTM,"{'AVG': 20.21951219512195, 'STDEV': 6.946043176405645}"
FTA,"{'AVG': 26.182926829268293, 'STDEV': 26.182926829268293}"
FTP,"{'AVG': 0.77330487804878, 'STDEV': 0.77330487804878}"
OREB,"{'AVG': 12.682926829268293, 'STDEV': 3.94367143843564}"
DREB,"{'AVG': 26.304878048780488, 'STDEV': 5.054490789925145}"
REB,"{'AVG': 38.98780487804878, 'STDEV': 6.374125749667048}"
AST,"{'AVG': 18.865853658536587, 'STDEV': 4.716040908947143}"
BLK,"{'AVG': 4.7926829268292686, 'STDEV': 2.693099572171596}"
TOV,"{'AVG': 14.804878048780488, 'STDEV': 4.229347859691566}"
PF,"{'AVG': 23.621951219512194, 'STDEV': 4.05712372696011}"
