,0
Team_ID,1610612737
Season,1997-98
FGM,"{'AVG': 35.207317073170735, 'STDEV': 5.042382850578055}"
FGA,"{'AVG': 77.46341463414635, 'STDEV': 7.348797032573157}"
FGP,"{'AVG': 0.45541463414634104, 'STDEV': 0.055642587655280004}"
FG3M,"{'AVG': 4.109756097560975, 'STDEV': 2.7487644701968703}"
FG3A,"{'AVG': 12.390243902439025, 'STDEV': 4.710786407995218}"
FG3P,"{'AVG': 0.314850624788011, 'STDEV': 0.153942703137705}"
FTM,"{'AVG': 21.329268292682926, 'STDEV': 6.60911244867487}"
FTA,"{'AVG': 28.21951219512195, 'STDEV': 28.21951219512195}"
FTP,"{'AVG': 0.7565121951219511, 'STDEV': 0.7565121951219511}"
OREB,"{'AVG': 13.487804878048781, 'STDEV': 4.184757474687299}"
DREB,"{'AVG': 29.475609756097562, 'STDEV': 5.49573484399122}"
REB,"{'AVG': 42.96341463414634, 'STDEV': 7.193009504177692}"
AST,"{'AVG': 19.134146341463413, 'STDEV': 4.980857666048177}"
BLK,"{'AVG': 5.987804878048781, 'STDEV': 2.755438628518419}"
TOV,"{'AVG': 14.121951219512194, 'STDEV': 3.856660885115033}"
PF,"{'AVG': 20.378048780487806, 'STDEV': 3.680580482607208}"
