,0
Team_ID,1610612741
Season,1997-98
FGM,"{'AVG': 37.36585365853659, 'STDEV': 4.12014681244462}"
FGA,"{'AVG': 82.9390243902439, 'STDEV': 7.390931315003643}"
FGP,"{'AVG': 0.4525, 'STDEV': 0.050442547688275004}"
FG3M,"{'AVG': 3.792682926829268, 'STDEV': 2.270246654778301}"
FG3A,"{'AVG': 11.731707317073171, 'STDEV': 4.876369780304483}"
FG3P,"{'AVG': 0.312464700055383, 'STDEV': 0.159966552455364}"
FTM,"{'AVG': 18.195121951219512, 'STDEV': 6.978696019536346}"
FTA,"{'AVG': 24.5, 'STDEV': 24.5}"
FTP,"{'AVG': 0.7386097560975611, 'STDEV': 0.7386097560975611}"
OREB,"{'AVG': 15.158536585365853, 'STDEV': 5.215053027428571}"
DREB,"{'AVG': 29.73170731707317, 'STDEV': 4.901621753513188}"
REB,"{'AVG': 44.890243902439025, 'STDEV': 7.368612274598075}"
AST,"{'AVG': 23.804878048780488, 'STDEV': 4.759497391221373}"
BLK,"{'AVG': 4.304878048780488, 'STDEV': 2.129678723757594}"
TOV,"{'AVG': 13.304878048780488, 'STDEV': 3.943079652433884}"
PF,"{'AVG': 20.621951219512194, 'STDEV': 4.364956532252673}"
