,0
Team_ID,1610612762
Season,1997-98
FGM,"{'AVG': 36.5, 'STDEV': 5.19555840699475}"
FGA,"{'AVG': 74.54878048780488, 'STDEV': 7.036329779511072}"
FGP,"{'AVG': 0.49068292682926806, 'STDEV': 0.06307097276991}"
FG3M,"{'AVG': 3.036585365853658, 'STDEV': 1.82874929905538}"
FG3A,"{'AVG': 8.170731707317072, 'STDEV': 3.054261859660578}"
FG3P,"{'AVG': 0.364561962427816, 'STDEV': 0.163220051966661}"
FTM,"{'AVG': 24.926829268292682, 'STDEV': 6.557966576981908}"
FTA,"{'AVG': 32.24390243902439, 'STDEV': 32.24390243902439}"
FTP,"{'AVG': 0.7741463414634141, 'STDEV': 0.7741463414634141}"
OREB,"{'AVG': 11.731707317073171, 'STDEV': 4.015552421101294}"
DREB,"{'AVG': 29.329268292682926, 'STDEV': 4.360470237550358}"
REB,"{'AVG': 41.0609756097561, 'STDEV': 5.86335672826194}"
AST,"{'AVG': 25.24390243902439, 'STDEV': 5.458170849964426}"
BLK,"{'AVG': 5.024390243902439, 'STDEV': 2.652627906207829}"
TOV,"{'AVG': 14.914634146341463, 'STDEV': 3.715836045739859}"
PF,"{'AVG': 23.914634146341463, 'STDEV': 5.5091421651072725}"
