,0
Team_ID,1610612748
Season,1997-98
FGM,"{'AVG': 34.75609756097561, 'STDEV': 4.712895300536724}"
FGA,"{'AVG': 77.15853658536585, 'STDEV': 6.551730545483406}"
FGP,"{'AVG': 0.45159756097560905, 'STDEV': 0.05736365687245001}"
FG3M,"{'AVG': 6.682926829268292, 'STDEV': 2.547707993328769}"
FG3A,"{'AVG': 18.829268292682926, 'STDEV': 4.354095214508627}"
FG3P,"{'AVG': 0.35562957079323204, 'STDEV': 0.11402905741352001}"
FTM,"{'AVG': 18.76829268292683, 'STDEV': 6.023203652066464}"
FTA,"{'AVG': 25.390243902439025, 'STDEV': 25.390243902439025}"
FTP,"{'AVG': 0.7387073170731701, 'STDEV': 0.7387073170731701}"
OREB,"{'AVG': 12.536585365853659, 'STDEV': 4.157976484209596}"
DREB,"{'AVG': 29.5, 'STDEV': 5.186044902273317}"
REB,"{'AVG': 42.03658536585366, 'STDEV': 6.451040918880235}"
AST,"{'AVG': 21.4390243902439, 'STDEV': 5.111346760209238}"
BLK,"{'AVG': 5.23170731707317, 'STDEV': 3.011495590409673}"
TOV,"{'AVG': 14.292682926829269, 'STDEV': 4.050568638263664}"
PF,"{'AVG': 24.170731707317074, 'STDEV': 4.588780945861949}"
