,0
Team_ID,1610612753
Season,1997-98
FGM,"{'AVG': 33.792682926829265, 'STDEV': 5.194341187037989}"
FGA,"{'AVG': 78.71951219512195, 'STDEV': 6.777366818586449}"
FGP,"{'AVG': 0.42956097560975603, 'STDEV': 0.057831406214231}"
FG3M,"{'AVG': 3.573170731707317, 'STDEV': 2.148961780935834}"
FG3A,"{'AVG': 11.060975609756097, 'STDEV': 3.755974864743234}"
FG3P,"{'AVG': 0.31488888203048504, 'STDEV': 0.158109247535161}"
FTM,"{'AVG': 18.926829268292682, 'STDEV': 5.779445246146628}"
FTA,"{'AVG': 26.073170731707318, 'STDEV': 26.073170731707318}"
FTP,"{'AVG': 0.728939024390243, 'STDEV': 0.728939024390243}"
OREB,"{'AVG': 14.365853658536585, 'STDEV': 3.785978664421603}"
DREB,"{'AVG': 26.865853658536587, 'STDEV': 4.612816806670305}"
REB,"{'AVG': 41.23170731707317, 'STDEV': 6.224798634231948}"
AST,"{'AVG': 20.658536585365855, 'STDEV': 4.922158294531248}"
BLK,"{'AVG': 5.378048780487805, 'STDEV': 2.710930066370503}"
TOV,"{'AVG': 14.926829268292684, 'STDEV': 4.279669099372105}"
PF,"{'AVG': 19.71951219512195, 'STDEV': 3.938647979606307}"
