,0
Team_ID,1610612758
Season,1997-98
FGM,"{'AVG': 36.0609756097561, 'STDEV': 4.777383862251285}"
FGA,"{'AVG': 81.51219512195122, 'STDEV': 6.749931691358113}"
FGP,"{'AVG': 0.442914634146341, 'STDEV': 0.049471079272969}"
FG3M,"{'AVG': 3.451219512195122, 'STDEV': 1.9382596178740452}"
FG3A,"{'AVG': 9.829268292682928, 'STDEV': 3.4953403834628443}"
FG3P,"{'AVG': 0.335087846753915, 'STDEV': 0.154888375999334}"
FTM,"{'AVG': 17.5609756097561, 'STDEV': 5.676674302371085}"
FTA,"{'AVG': 25.5609756097561, 'STDEV': 25.5609756097561}"
FTP,"{'AVG': 0.6854634146341461, 'STDEV': 0.6854634146341461}"
OREB,"{'AVG': 13.341463414634147, 'STDEV': 4.022220724969402}"
DREB,"{'AVG': 28.097560975609756, 'STDEV': 5.37853474033832}"
REB,"{'AVG': 41.4390243902439, 'STDEV': 6.698253984721855}"
AST,"{'AVG': 22.390243902439025, 'STDEV': 4.612800487213695}"
BLK,"{'AVG': 5.121951219512195, 'STDEV': 2.4914185750510898}"
TOV,"{'AVG': 14.987804878048781, 'STDEV': 4.448592237970232}"
PF,"{'AVG': 22.073170731707318, 'STDEV': 4.084842465810746}"
