,0
Team_ID,1610612760
Season,2003-04
FGM,"{'AVG': 35.84146341463415, 'STDEV': 5.821351741956781}"
FGA,"{'AVG': 80.36585365853658, 'STDEV': 7.313968025266181}"
FGP,"{'AVG': 0.44554878048780405, 'STDEV': 0.058025356832435}"
FG3M,"{'AVG': 8.817073170731707, 'STDEV': 3.2092768647438232}"
FG3A,"{'AVG': 23.609756097560975, 'STDEV': 5.779393145042337}"
FG3P,"{'AVG': 0.37388001215648103, 'STDEV': 0.10741743930747101}"
FTM,"{'AVG': 16.621951219512194, 'STDEV': 5.957960219143774}"
FTA,"{'AVG': 21.73170731707317, 'STDEV': 21.73170731707317}"
FTP,"{'AVG': 0.7618902439024391, 'STDEV': 0.7618902439024391}"
OREB,"{'AVG': 11.060975609756097, 'STDEV': 3.425927146658636}"
DREB,"{'AVG': 28.26829268292683, 'STDEV': 4.911686191789177}"
REB,"{'AVG': 39.329268292682926, 'STDEV': 5.5356418166453025}"
AST,"{'AVG': 21.73170731707317, 'STDEV': 5.314895863207098}"
BLK,"{'AVG': 4.719512195121951, 'STDEV': 2.722899644709309}"
TOV,"{'AVG': 13.75609756097561, 'STDEV': 3.426696121828138}"
PF,"{'AVG': 21.75609756097561, 'STDEV': 4.514888882352918}"
