,0
Team_ID,1610612739
Season,2003-04
FGM,"{'AVG': 35.63414634146341, 'STDEV': 4.448643003311501}"
FGA,"{'AVG': 82.35365853658537, 'STDEV': 7.291754096778716}"
FGP,"{'AVG': 0.43460975609756103, 'STDEV': 0.055881434470298}"
FG3M,"{'AVG': 3.012195121951219, 'STDEV': 1.908356557769236}"
FG3A,"{'AVG': 9.585365853658537, 'STDEV': 4.073252770956349}"
FG3P,"{'AVG': 0.31759424664796704, 'STDEV': 0.164307874819416}"
FTM,"{'AVG': 18.634146341463413, 'STDEV': 6.617433382431015}"
FTA,"{'AVG': 24.75609756097561, 'STDEV': 24.75609756097561}"
FTP,"{'AVG': 0.748670731707317, 'STDEV': 0.748670731707317}"
OREB,"{'AVG': 13.634146341463415, 'STDEV': 4.525680346158325}"
DREB,"{'AVG': 31.9390243902439, 'STDEV': 5.169587133920874}"
REB,"{'AVG': 45.573170731707314, 'STDEV': 6.905053593635943}"
AST,"{'AVG': 22.048780487804876, 'STDEV': 4.463576706291481}"
BLK,"{'AVG': 6.548780487804878, 'STDEV': 2.524704794010286}"
TOV,"{'AVG': 14.231707317073171, 'STDEV': 4.101486573281692}"
PF,"{'AVG': 21.25609756097561, 'STDEV': 4.755272513928342}"
