,0
Team_ID,1610612742
Season,2003-04
FGM,"{'AVG': 40.51219512195122, 'STDEV': 5.171727276566871}"
FGA,"{'AVG': 88.17073170731707, 'STDEV': 7.364923336620068}"
FGP,"{'AVG': 0.460731707317073, 'STDEV': 0.056543667988924004}"
FG3M,"{'AVG': 6.182926829268292, 'STDEV': 2.620564677535711}"
FG3A,"{'AVG': 17.75609756097561, 'STDEV': 4.907945122319287}"
FG3P,"{'AVG': 0.347173515779021, 'STDEV': 0.111493373450255}"
FTM,"{'AVG': 17.98780487804878, 'STDEV': 5.109888507007759}"
FTA,"{'AVG': 22.609756097560975, 'STDEV': 22.609756097560975}"
FTP,"{'AVG': 0.797695121951219, 'STDEV': 0.797695121951219}"
OREB,"{'AVG': 14.317073170731707, 'STDEV': 4.376926168664257}"
DREB,"{'AVG': 30.951219512195124, 'STDEV': 5.621612700873916}"
REB,"{'AVG': 45.26829268292683, 'STDEV': 7.408784876440799}"
AST,"{'AVG': 23.9390243902439, 'STDEV': 4.919970794291539}"
BLK,"{'AVG': 5.329268292682927, 'STDEV': 2.748983551988933}"
TOV,"{'AVG': 11.768292682926829, 'STDEV': 3.436545712164709}"
PF,"{'AVG': 19.621951219512194, 'STDEV': 4.302282609489069}"
