,0
Team_ID,1610612751
Season,2003-04
FGM,"{'AVG': 34.30487804878049, 'STDEV': 5.184709295492993}"
FGA,"{'AVG': 77.70731707317073, 'STDEV': 6.462594756337673}"
FGP,"{'AVG': 0.44179268292682905, 'STDEV': 0.05838119471556501}"
FG3M,"{'AVG': 4.597560975609756, 'STDEV': 2.142225427023657}"
FG3A,"{'AVG': 13.695121951219512, 'STDEV': 4.138613784713231}"
FG3P,"{'AVG': 0.333372771334147, 'STDEV': 0.122394050245804}"
FTM,"{'AVG': 17.048780487804876, 'STDEV': 6.482459598412216}"
FTA,"{'AVG': 22.634146341463413, 'STDEV': 22.634146341463413}"
FTP,"{'AVG': 0.7475, 'STDEV': 0.7475}"
OREB,"{'AVG': 10.512195121951219, 'STDEV': 3.894421152059127}"
DREB,"{'AVG': 30.158536585365855, 'STDEV': 4.975171719091458}"
REB,"{'AVG': 40.670731707317074, 'STDEV': 6.381019071924655}"
AST,"{'AVG': 24.5, 'STDEV': 5.670478021089079}"
BLK,"{'AVG': 3.926829268292683, 'STDEV': 2.112750753938711}"
TOV,"{'AVG': 14.109756097560975, 'STDEV': 4.674612541046902}"
PF,"{'AVG': 21, 'STDEV': 3.8809442659051063}"
