,0
Team_ID,1610612759
Season,2003-04
FGM,"{'AVG': 34.65853658536585, 'STDEV': 5.620112718423074}"
FGA,"{'AVG': 78.46341463414635, 'STDEV': 7.389006050785763}"
FGP,"{'AVG': 0.442158536585365, 'STDEV': 0.059914644948572}"
FG3M,"{'AVG': 4.975609756097561, 'STDEV': 2.048640680049341}"
FG3A,"{'AVG': 13.902439024390244, 'STDEV': 3.533297540341281}"
FG3P,"{'AVG': 0.35820692613932803, 'STDEV': 0.12368345365119202}"
FTM,"{'AVG': 17.182926829268293, 'STDEV': 5.848135819428374}"
FTA,"{'AVG': 25.23170731707317, 'STDEV': 25.23170731707317}"
FTP,"{'AVG': 0.6812439024390241, 'STDEV': 0.6812439024390241}"
OREB,"{'AVG': 12.548780487804878, 'STDEV': 3.79457845549716}"
DREB,"{'AVG': 32.548780487804876, 'STDEV': 4.866495276090091}"
REB,"{'AVG': 45.09756097560975, 'STDEV': 5.962039911275626}"
AST,"{'AVG': 20.4390243902439, 'STDEV': 5.060370261609615}"
BLK,"{'AVG': 6.548780487804878, 'STDEV': 2.6017678653741543}"
TOV,"{'AVG': 14.085365853658537, 'STDEV': 4.33248202324979}"
PF,"{'AVG': 20.329268292682926, 'STDEV': 4.268908201844162}"
