,0
Team_ID,1610612746
Season,2003-04
FGM,"{'AVG': 34.353658536585364, 'STDEV': 4.795501882151267}"
FGA,"{'AVG': 80.23170731707317, 'STDEV': 7.727294545939017}"
FGP,"{'AVG': 0.428890243902439, 'STDEV': 0.049381859541653}"
FG3M,"{'AVG': 4.012195121951219, 'STDEV': 2.441887058383707}"
FG3A,"{'AVG': 12.487804878048781, 'STDEV': 4.616780724460897}"
FG3P,"{'AVG': 0.317100782104524, 'STDEV': 0.145009601796656}"
FTM,"{'AVG': 22.048780487804876, 'STDEV': 5.777569310393835}"
FTA,"{'AVG': 28.073170731707318, 'STDEV': 28.073170731707318}"
FTP,"{'AVG': 0.7877804878048781, 'STDEV': 0.7877804878048781}"
OREB,"{'AVG': 14.012195121951219, 'STDEV': 4.370196205553892}"
DREB,"{'AVG': 29.463414634146343, 'STDEV': 4.830957582021329}"
REB,"{'AVG': 43.47560975609756, 'STDEV': 6.188850208848002}"
AST,"{'AVG': 20.158536585365855, 'STDEV': 4.044412430261334}"
BLK,"{'AVG': 4.585365853658536, 'STDEV': 2.287654572863997}"
TOV,"{'AVG': 15.621951219512194, 'STDEV': 3.895677388924645}"
PF,"{'AVG': 22.146341463414632, 'STDEV': 4.54367543403625}"
