,0
Team_ID,1610612752
Season,2003-04
FGM,"{'AVG': 35.13414634146341, 'STDEV': 4.926026107613285}"
FGA,"{'AVG': 79.42682926829268, 'STDEV': 7.107690996647515}"
FGP,"{'AVG': 0.443158536585365, 'STDEV': 0.056467726937484}"
FG3M,"{'AVG': 4.951219512195122, 'STDEV': 2.7482988634021472}"
FG3A,"{'AVG': 13.597560975609756, 'STDEV': 4.580850522401026}"
FG3P,"{'AVG': 0.358306577047097, 'STDEV': 0.146686050325317}"
FTM,"{'AVG': 16.75609756097561, 'STDEV': 5.992919640502852}"
FTA,"{'AVG': 21.121951219512194, 'STDEV': 21.121951219512194}"
FTP,"{'AVG': 0.7931341463414631, 'STDEV': 0.7931341463414631}"
OREB,"{'AVG': 11.585365853658537, 'STDEV': 3.835993342828822}"
DREB,"{'AVG': 31.01219512195122, 'STDEV': 4.967782381366748}"
REB,"{'AVG': 42.59756097560975, 'STDEV': 5.972901265990684}"
AST,"{'AVG': 20.670731707317074, 'STDEV': 4.455693758036114}"
BLK,"{'AVG': 4.768292682926829, 'STDEV': 2.342831359162811}"
TOV,"{'AVG': 15.28048780487805, 'STDEV': 4.131404538751005}"
PF,"{'AVG': 23.134146341463413, 'STDEV': 4.153719722595079}"
