,0
Team_ID,1610612747
Season,2003-04
FGM,"{'AVG': 36.926829268292686, 'STDEV': 5.381221321295234}"
FGA,"{'AVG': 81.41463414634147, 'STDEV': 7.243475087689618}"
FGP,"{'AVG': 0.454, 'STDEV': 0.056965009836556}"
FG3M,"{'AVG': 4.451219512195122, 'STDEV': 2.26160894887672}"
FG3A,"{'AVG': 13.597560975609756, 'STDEV': 4.621099639582782}"
FG3P,"{'AVG': 0.321207336276774, 'STDEV': 0.126658200637876}"
FTM,"{'AVG': 19.890243902439025, 'STDEV': 6.495974247274896}"
FTA,"{'AVG': 28.682926829268293, 'STDEV': 28.682926829268293}"
FTP,"{'AVG': 0.697792682926829, 'STDEV': 0.697792682926829}"
OREB,"{'AVG': 12.207317073170731, 'STDEV': 4.575128156818106}"
DREB,"{'AVG': 30.914634146341463, 'STDEV': 5.650742810369544}"
REB,"{'AVG': 43.1219512195122, 'STDEV': 7.374280034164857}"
AST,"{'AVG': 23.75609756097561, 'STDEV': 5.024780507729485}"
BLK,"{'AVG': 4.621951219512195, 'STDEV': 2.275148856356159}"
TOV,"{'AVG': 13.365853658536585, 'STDEV': 3.588432014682568}"
PF,"{'AVG': 21.121951219512194, 'STDEV': 3.970229473426588}"
