,0
Team_ID,1610612738
Season,2003-04
FGM,"{'AVG': 34.670731707317074, 'STDEV': 5.043159107046121}"
FGA,"{'AVG': 78.23170731707317, 'STDEV': 6.511715520843201}"
FGP,"{'AVG': 0.44408536585365804, 'STDEV': 0.058759648794114}"
FG3M,"{'AVG': 6.7439024390243905, 'STDEV': 2.738887652060825}"
FG3A,"{'AVG': 19.5, 'STDEV': 5.178898305076186}"
FG3P,"{'AVG': 0.34195671285565304, 'STDEV': 0.10066056469050201}"
FTM,"{'AVG': 19.170731707317074, 'STDEV': 5.770946555752584}"
FTA,"{'AVG': 25.548780487804876, 'STDEV': 25.548780487804876}"
FTP,"{'AVG': 0.756646341463414, 'STDEV': 0.756646341463414}"
OREB,"{'AVG': 10.378048780487806, 'STDEV': 3.575086095492482}"
DREB,"{'AVG': 29.75609756097561, 'STDEV': 5.699384795931289}"
REB,"{'AVG': 40.13414634146341, 'STDEV': 6.642106974803969}"
AST,"{'AVG': 20.524390243902438, 'STDEV': 4.469997679332393}"
BLK,"{'AVG': 4.036585365853658, 'STDEV': 2.491690496361805}"
TOV,"{'AVG': 15.71951219512195, 'STDEV': 3.755734348945548}"
PF,"{'AVG': 22.402439024390244, 'STDEV': 4.069943294710873}"
