,0
Team_ID,1610612737
Season,2003-04
FGM,"{'AVG': 34.5, 'STDEV': 5.082650227325635}"
FGA,"{'AVG': 79.6219512195122, 'STDEV': 7.55660163330744}"
FGP,"{'AVG': 0.43375609756097505, 'STDEV': 0.051181005585383}"
FG3M,"{'AVG': 5.109756097560975, 'STDEV': 3.138789959349459}"
FG3A,"{'AVG': 15.231707317073171, 'STDEV': 5.948957332623752}"
FG3P,"{'AVG': 0.31998099271623004, 'STDEV': 0.13429401900169902}"
FTM,"{'AVG': 18.70731707317073, 'STDEV': 6.589343819554227}"
FTA,"{'AVG': 24.097560975609756, 'STDEV': 24.097560975609756}"
FTP,"{'AVG': 0.771975609756097, 'STDEV': 0.771975609756097}"
OREB,"{'AVG': 12.146341463414634, 'STDEV': 3.562915823579597}"
DREB,"{'AVG': 30.573170731707318, 'STDEV': 4.5488581875012315}"
REB,"{'AVG': 42.71951219512195, 'STDEV': 6.072147280708438}"
AST,"{'AVG': 20.097560975609756, 'STDEV': 4.409892795924263}"
BLK,"{'AVG': 4.975609756097561, 'STDEV': 2.591417981428612}"
TOV,"{'AVG': 15.585365853658537, 'STDEV': 3.793923730375461}"
PF,"{'AVG': 22.26829268292683, 'STDEV': 4.597500073477413}"
