,0
Team_ID,1610612748
Season,2003-04
FGM,"{'AVG': 33.28048780487805, 'STDEV': 4.719997881993411}"
FGA,"{'AVG': 78.2560975609756, 'STDEV': 6.841794175939517}"
FGP,"{'AVG': 0.426365853658536, 'STDEV': 0.05687576068032801}"
FG3M,"{'AVG': 5.914634146341464, 'STDEV': 2.425182795768951}"
FG3A,"{'AVG': 16.548780487804876, 'STDEV': 4.269190338782095}"
FG3P,"{'AVG': 0.35827278337071405, 'STDEV': 0.139621458626586}"
FTM,"{'AVG': 17.79268292682927, 'STDEV': 6.034341648663202}"
FTA,"{'AVG': 23.353658536585368, 'STDEV': 23.353658536585368}"
FTP,"{'AVG': 0.759573170731707, 'STDEV': 0.759573170731707}"
OREB,"{'AVG': 11.463414634146341, 'STDEV': 4.019075263553071}"
DREB,"{'AVG': 29.98780487804878, 'STDEV': 4.790664539172983}"
REB,"{'AVG': 41.451219512195124, 'STDEV': 6.065796516807852}"
AST,"{'AVG': 19.085365853658537, 'STDEV': 4.491971492472988}"
BLK,"{'AVG': 3.817073170731707, 'STDEV': 2.0675508788311}"
TOV,"{'AVG': 13.121951219512194, 'STDEV': 3.4043916586509733}"
PF,"{'AVG': 22.097560975609756, 'STDEV': 4.718259137262336}"
