,0
Team_ID,1610612761
Season,2003-04
FGM,"{'AVG': 32.36585365853659, 'STDEV': 5.056500998584906}"
FGA,"{'AVG': 77.41463414634147, 'STDEV': 6.010179060030945}"
FGP,"{'AVG': 0.417548780487804, 'STDEV': 0.05225794344226901}"
FG3M,"{'AVG': 5.621951219512195, 'STDEV': 2.954971721376415}"
FG3A,"{'AVG': 15.78048780487805, 'STDEV': 4.331978107863651}"
FG3P,"{'AVG': 0.348373940630534, 'STDEV': 0.128459104440892}"
FTM,"{'AVG': 15.085365853658537, 'STDEV': 5.573750692135314}"
FTA,"{'AVG': 20.121951219512194, 'STDEV': 20.121951219512194}"
FTP,"{'AVG': 0.747085365853658, 'STDEV': 0.747085365853658}"
OREB,"{'AVG': 10.121951219512194, 'STDEV': 3.476163075286622}"
DREB,"{'AVG': 29.5, 'STDEV': 4.701588909252375}"
REB,"{'AVG': 39.6219512195122, 'STDEV': 5.460611470084712}"
AST,"{'AVG': 19.195121951219512, 'STDEV': 4.67575576353737}"
BLK,"{'AVG': 4.902439024390244, 'STDEV': 2.4374128973234193}"
TOV,"{'AVG': 13.292682926829269, 'STDEV': 3.267829743355176}"
PF,"{'AVG': 21.317073170731707, 'STDEV': 4.2539104704819835}"
