,0
Team_ID,1610612758
Season,2003-04
FGM,"{'AVG': 37.84146341463415, 'STDEV': 4.937809561341657}"
FGA,"{'AVG': 81.84146341463415, 'STDEV': 6.864597876410374}"
FGP,"{'AVG': 0.46418292682926804, 'STDEV': 0.06106202635789901}"
FG3M,"{'AVG': 7.329268292682927, 'STDEV': 2.735477379733127}"
FG3A,"{'AVG': 18.26829268292683, 'STDEV': 4.866232300473131}"
FG3P,"{'AVG': 0.40164410484155205, 'STDEV': 0.11481802661397202}"
FTM,"{'AVG': 19.829268292682926, 'STDEV': 6.658893390525909}"
FTA,"{'AVG': 24.926829268292682, 'STDEV': 24.926829268292682}"
FTP,"{'AVG': 0.7980121951219511, 'STDEV': 0.7980121951219511}"
OREB,"{'AVG': 10.829268292682928, 'STDEV': 3.8739550659573103}"
DREB,"{'AVG': 30.390243902439025, 'STDEV': 4.752533041457739}"
REB,"{'AVG': 41.21951219512195, 'STDEV': 5.862676231774604}"
AST,"{'AVG': 26.24390243902439, 'STDEV': 5.248305959750676}"
BLK,"{'AVG': 3.963414634146341, 'STDEV': 2.301073941173156}"
TOV,"{'AVG': 13.5, 'STDEV': 3.330554397182636}"
PF,"{'AVG': 19.341463414634145, 'STDEV': 4.656654636096556}"
