,0
Team_ID,1610612757
Season,2003-04
FGM,"{'AVG': 35.34146341463415, 'STDEV': 4.9296771040806355}"
FGA,"{'AVG': 78.86585365853658, 'STDEV': 6.181937438767744}"
FGP,"{'AVG': 0.448682926829268, 'STDEV': 0.055502391906811006}"
FG3M,"{'AVG': 4.646341463414634, 'STDEV': 2.038953684828776}"
FG3A,"{'AVG': 13.439024390243903, 'STDEV': 3.42502612759471}"
FG3P,"{'AVG': 0.343673856945491, 'STDEV': 0.11282058166236301}"
FTM,"{'AVG': 15.402439024390244, 'STDEV': 5.365320180975616}"
FTA,"{'AVG': 21.073170731707318, 'STDEV': 21.073170731707318}"
FTP,"{'AVG': 0.7343536585365851, 'STDEV': 0.7343536585365851}"
OREB,"{'AVG': 12.682926829268293, 'STDEV': 4.124237449249233}"
DREB,"{'AVG': 28.975609756097562, 'STDEV': 4.382838613839822}"
REB,"{'AVG': 41.65853658536585, 'STDEV': 5.524847380038571}"
AST,"{'AVG': 21.5609756097561, 'STDEV': 4.843469731136431}"
BLK,"{'AVG': 5.402439024390244, 'STDEV': 2.984981982275216}"
TOV,"{'AVG': 13.829268292682928, 'STDEV': 3.5548779842191403}"
PF,"{'AVG': 18.951219512195124, 'STDEV': 4.060962724221414}"
