,0
Team_ID,1610612766
Season,1993-94
FGM,"{'AVG': 41.24390243902439, 'STDEV': 5.150958140787219}"
FGA,"{'AVG': 86.58536585365853, 'STDEV': 7.6657829112411235}"
FGP,"{'AVG': 0.47768292682926805, 'STDEV': 0.05490640252503701}"
FG3M,"{'AVG': 4.097560975609756, 'STDEV': 2.307313953804565}"
FG3A,"{'AVG': 11.170731707317072, 'STDEV': 3.757477739676899}"
FG3P,"{'AVG': 0.36111509497826805, 'STDEV': 0.163952902391569}"
FTM,"{'AVG': 19.902439024390244, 'STDEV': 5.882826556911669}"
FTA,"{'AVG': 26.036585365853657, 'STDEV': 26.036585365853657}"
FTP,"{'AVG': 0.7530487804878041, 'STDEV': 0.7530487804878041}"
OREB,"{'AVG': 12.426829268292684, 'STDEV': 3.545229755583343}"
DREB,"{'AVG': 30.182926829268293, 'STDEV': 6.126501929797665}"
REB,"{'AVG': 42.609756097560975, 'STDEV': 6.493598172333101}"
AST,"{'AVG': 27, 'STDEV': 5.20446152383572}"
BLK,"{'AVG': 4.804878048780488, 'STDEV': 2.654783822731734}"
TOV,"{'AVG': 14.975609756097562, 'STDEV': 4.16918623008594}"
PF,"{'AVG': 21.304878048780488, 'STDEV': 3.841582185590723}"
